node_id,own_cluster,n_communities_connected,influence_score,bridge_score
5822902,0,3,0.06354853945309537,0.19064561835928612
86602719,0,3,0.06346824324286536,0.19040472972859607
28785486,0,3,0.06343980472219844,0.1903194141665953
547952371,0,2,0.09468936779528729,0.18937873559057458
2561008639,0,2,0.09465492122816839,0.18930984245633678
2885348567,0,3,0.0630243694838248,0.1890731084514744
465790247,0,3,0.06301035889157479,0.18903107667472435
14227485,0,3,0.06272040446116271,0.18816121338348812
431504592,0,2,0.09375416998474238,0.18750833996948477
354248645,0,1,0.18649200777667724,0.18649200777667724
2419629020,0,2,0.09280636595475021,0.18561273190950042
250338868,0,3,0.06173887988498791,0.18521663965496374
94476810,0,3,0.06064222262615274,0.18192666787845824
2779009591,0,3,0.05974554923150267,0.17923664769450803
150219628,0,2,0.08946043663901398,0.17892087327802797
270588444,0,3,0.05940758545628963,0.1782227563688689
373783051,0,2,0.08902573150581694,0.17805146301163388
1020681224,0,3,0.05934213158270321,0.17802639474810963
362200247,0,1,0.17774969265112628,0.17774969265112628
87558021,0,3,0.05908712577374884,0.17726137732124653
27637361,0,3,0.05872300079337613,0.1761690023801284
15883532,0,2,0.08788809042030199,0.17577618084060398
447356935,0,2,0.08779135228361655,0.1755827045672331
2799588421,0,3,0.058462200301154225,0.17538660090346267
1569707556,0,3,0.05841306830542408,0.17523920491627223
67136173,0,2,0.08668142120724007,0.17336284241448013
5402612,0,3,0.057235379767267724,0.17170613930180317
1585970245,0,3,0.0571477038638572,0.1714431115915716
715188631,0,2,0.08571415442732569,0.17142830885465138
363723508,0,3,0.056218607550720855,0.16865582265216256
1656511472,0,3,0.05621815615714043,0.1686544684714213
50791051,0,3,0.05617715608565755,0.16853146825697266
21923301,0,3,0.056043323572568,0.168129970717704
467026225,0,3,0.05603938747293687,0.1681181624188106
302774717,0,2,0.08386947097687524,0.16773894195375047
551551599,0,3,0.055802305648069234,0.1674069169442077
2158281460,0,3,0.055649394783281646,0.16694818434984493
281737861,0,3,0.05541946617749953,0.16625839853249857
23636341,0,3,0.05540055953198911,0.16620167859596732
628038157,0,3,0.05501978172641031,0.16505934517923093
70650435,0,3,0.05497166296894684,0.1649149889068405
264862915,0,3,0.054617685157681554,0.16385305547304466
2280470022,0,3,0.05460049486542517,0.1638014845962755
103760972,0,1,0.16301580102412505,0.16301580102412505
280012815,0,3,0.05432136934009306,0.16296410802027916
77180390,0,2,0.08100584019436873,0.16201168038873745
199149993,0,3,0.05367937274048595,0.16103811822145786
376109186,0,2,0.08051822265930932,0.16103644531861863
19455392,0,3,0.053570232722410044,0.16071069816723013
380542968,0,2,0.07995434548821684,0.15990869097643368
16573662,0,3,0.05301514419403849,0.15904543258211545
1712159514,0,3,0.0527227881166353,0.1581683643499059
347883924,0,2,0.07896845947095343,0.15793691894190687
14731096,0,2,0.07871586690083274,0.15743173380166547
2378914268,0,3,0.05241464543218488,0.15724393629655464
329976431,0,2,0.07848688024505332,0.15697376049010664
18524109,0,3,0.05222164790298335,0.15666494370895007
92307848,0,2,0.07831089084072466,0.15662178168144933
153919561,0,3,0.05220083133239059,0.15660249399717177
82682487,0,3,0.051786012322510275,0.1553580369675308
43378629,0,3,0.05170878522209707,0.1551263556662912
1293169428,0,2,0.07722374747225455,0.1544474949445091
420176985,0,3,0.0511181422819629,0.1533544268458887
33411018,0,2,0.0766383676899649,0.1532767353799298
430880741,0,2,0.07659175383905299,0.15318350767810598
2866333263,0,2,0.07626577333240128,0.15253154666480256
2297403132,0,3,0.05081021200513367,0.15243063601540102
190280139,0,3,0.05072056130239778,0.15216168390719334
21461995,0,3,0.05059837173841748,0.15179511521525246
152891927,0,3,0.0505346133839693,0.1516038401519079
1634512056,0,3,0.05051666430490561,0.15154999291471682
313198995,0,2,0.07566002455464427,0.15132004910928853
234912898,0,3,0.05040416412587953,0.1512124923776386
1030435626,0,2,0.07538857777898192,0.15077715555796384
341439889,0,3,0.05022969285677194,0.15068907857031583
402738328,0,3,0.05019300257799773,0.1505790077339932
2916544419,0,3,0.050114974690086106,0.15034492407025832
52368836,0,2,0.07437422043362908,0.14874844086725816
83053151,0,2,0.07397587958113647,0.14795175916227293
69032114,0,3,0.04928084681956006,0.14784254045868017
58419534,0,3,0.04920889994576009,0.14762669983728027
792579313,0,3,0.048974913678121464,0.1469247410343644
41767207,0,2,0.07334541090742384,0.1466908218148477
114115853,0,3,0.0488518663810344,0.1465555991431032
2363741781,0,2,0.07301217839510862,0.14602435679021725
15649636,0,3,0.04863413132327354,0.1459023939698206
469699513,0,3,0.04863140227446967,0.14589420682340903
2900148061,0,3,0.04852073622604931,0.14556220867814795
2962507555,0,2,0.07260657188469981,0.14521314376939962
28199524,0,2,0.07258035214272586,0.14516070428545172
2201786204,0,2,0.07246374467996462,0.14492748935992925
27734496,0,3,0.0482943050285092,0.14488291508552759
842564341,0,2,0.07189565087974338,0.14379130175948676
2397107492,0,3,0.047907413604059014,0.14372224081217705
130586534,0,2,0.0716182435985509,0.1432364871971018
2356127598,0,3,0.04739037832989651,0.14217113498968953
2513308740,0,3,0.047381246832712734,0.14214374049813822
127632704,0,3,0.04723396228022447,0.14170188684067342
703223386,0,3,0.0471442188309268,0.14143265649278042
330459560,0,2,0.07060808070990475,0.1412161614198095
2423249816,0,3,0.04702819506598872,0.14108458519796618
1344297120,0,3,0.04686378163081637,0.14059134489244912
335871995,0,2,0.07011259696372689,0.14022519392745378
416690465,0,3,0.04671412098078182,0.14014236294234547
132776522,0,2,0.07006035899127562,0.14012071798255124
353147411,0,3,0.0466910105732173,0.1400730317196519
47052792,0,3,0.04657478689561669,0.13972436068685007
153132339,0,3,0.04656999096752831,0.13970997290258494
2706148363,0,3,0.046516691254855705,0.13955007376456713
67706546,0,3,0.046483480350346905,0.1394504410510407
1090029468,0,1,0.13941506517849964,0.13941506517849964
17984709,0,3,0.04645058021366493,0.1393517406409948
406829745,0,3,0.046403102829490055,0.13920930848847016
74214410,0,3,0.04633928981518786,0.13901786944556357
433675700,0,3,0.046312851109117335,0.138938553327352
63144098,0,2,0.06941641483215996,0.13883282966431992
2162983369,0,3,0.04623981685094141,0.13871945055282422
2551157894,0,2,0.06931348769919682,0.13862697539839364
255730745,0,3,0.046068716262373605,0.1382061487871208
97863902,0,3,0.046012794346640074,0.13803838303992022
2734350850,0,3,0.045989203581777195,0.1379676107453316
2464329458,0,3,0.04590349991007639,0.13771049973022917
399080126,0,2,0.06879147491280312,0.13758294982560623
1397423635,0,3,0.04582593459432717,0.13747780378298152
82904917,0,2,0.06871575449078651,0.13743150898157303
2449644567,0,2,0.06860562052995525,0.1372112410599105
19898890,0,3,0.04571030661368374,0.13713091984105122
59418279,0,3,0.04537862477075433,0.13613587431226298
343571392,0,2,0.06796371705522417,0.13592743411044833
60841112,0,3,0.04496533031105488,0.13489599093316465
1120627788,0,1,0.13484799697688193,0.13484799697688193
125562479,0,2,0.06699743533355589,0.13399487066711177
378163190,0,2,0.06699143564959668,0.13398287129919337
55795410,0,3,0.04460256542930325,0.13380769628790976
17537467,0,3,0.04457206366485696,0.13371619099457088
287936121,0,2,0.06666366784883561,0.13332733569767122
49430686,0,3,0.044431510528506385,0.13329453158551915
2401156465,0,3,0.04439377218701599,0.13318131656104798
534702573,0,1,0.1331547260746983,0.1331547260746983
2425223344,0,2,0.06650214825369939,0.13300429650739878
48304732,0,3,0.04411194143464808,0.13233582430394425
549181612,0,3,0.04373920436697488,0.13121761310092464
1536797588,0,3,0.04364146104324146,0.13092438312972438
433173729,0,1,0.13079949739722752,0.13079949739722752
250365695,0,2,0.06533703103810128,0.13067406207620255
392340964,0,3,0.043538366644320266,0.1306150999329608
58913244,0,3,0.043467691874281365,0.1304030756228441
2856927247,0,3,0.043355423537311547,0.13006627061193465
2560148358,0,3,0.043310247372734104,0.12993074211820232
2376076501,0,2,0.06496011918490537,0.12992023836981073
107031620,0,3,0.04308333382349252,0.12925000147047755
15803977,0,3,0.04276009315341128,0.12828027946023385
1548477050,0,2,0.06391186553488079,0.12782373106976158
1632334700,0,2,0.06386998141989304,0.1277399628397861
227481257,0,1,0.1277035952573229,0.1277035952573229
2906297560,0,3,0.042291003485321284,0.12687301045596386
19111502,0,3,0.04224901093334537,0.1267470328000361
57023952,0,3,0.04216691270485118,0.12650073811455353
2736882208,0,1,0.126444286788403,0.126444286788403
1857982483,0,3,0.04209467929751315,0.12628403789253945
295111386,0,2,0.0628077163084013,0.1256154326168026
205024182,0,3,0.04172871946686709,0.12518615840060127
37796609,0,3,0.041727966930384636,0.1251839007911539
1634077976,0,3,0.04167198520169696,0.12501595560509088
206962580,0,3,0.04162232472035101,0.12486697416105302
335989040,0,3,0.04158291097275639,0.12474873291826917
14090948,0,3,0.04156621664513947,0.12469864993541842
34126592,0,2,0.062229765008768666,0.12445953001753733
249792459,0,3,0.041351248904393054,0.12405374671317916
42577934,0,3,0.04134402246263726,0.12403206738791178
1609475190,0,2,0.06197164789884197,0.12394329579768394
128917051,0,2,0.061915827043164395,0.12383165408632879
630030090,0,3,0.04120674939613167,0.12362024818839501
903143731,0,3,0.041143024771236034,0.1234290743137081
467460248,0,2,0.061617199408312555,0.12323439881662511
1100855744,0,3,0.04095344893371719,0.12286034680115157
471192789,0,2,0.06139865801414226,0.12279731602828452
1271386550,0,3,0.0407480508937994,0.12224415268139818
2347225110,0,3,0.04073544831218267,0.122206344936548
22403315,0,3,0.04071692976639414,0.12215078929918242
59346212,0,3,0.04070709707201174,0.12212129121603522
1496530303,0,3,0.04063458781616316,0.12190376344848947
2315428177,0,3,0.0406118874311372,0.12183566229341161
56064518,0,3,0.040456136738164394,0.12136841021449318
17300548,0,3,0.04038036324965853,0.1211410897489756
1447779020,0,2,0.06053679915417829,0.12107359830835658
16834659,0,2,0.06051168930742166,0.12102337861484332
27067245,0,2,0.060413560630561684,0.12082712126112337
921217862,0,2,0.060096924838663475,0.12019384967732695
122294990,0,2,0.05996949507859423,0.11993899015718847
279390084,0,3,0.03993387637002825,0.11980162911008475
55949344,0,2,0.059768240816115474,0.11953648163223095
286801248,0,3,0.03984309261155375,0.11952927783466125
2329395194,0,2,0.059747526856007795,0.11949505371201559
2373121802,0,2,0.05968904180302233,0.11937808360604465
19763467,0,3,0.039760151321496524,0.11928045396448958
347462394,0,2,0.059592356321565496,0.11918471264313099
600873514,0,3,0.0396614418715895,0.1189843256147685
44272969,0,2,0.05941052200520029,0.11882104401040058
514466260,0,1,0.1185458552410672,0.1185458552410672
22416658,0,2,0.05919132938202146,0.11838265876404291
1062791150,0,3,0.03939786829328797,0.11819360487986391
27839828,0,3,0.03930791698738674,0.11792375096216022
17041662,0,3,0.039286356565759795,0.11785906969727938
400360169,0,3,0.03927681716261419,0.11783045148784257
1485225582,0,2,0.058727947678954916,0.11745589535790983
403466148,0,2,0.058682187286578015,0.11736437457315603
15382667,0,3,0.03901022505779661,0.11703067517338983
326142499,0,3,0.03887641017676171,0.11662923053028512
32052180,0,2,0.058288027311184494,0.11657605462236899
2281162111,0,2,0.058215328112266575,0.11643065622453315
2216354337,0,2,0.05819243572583356,0.11638487145166712
90888044,0,3,0.0386622894280819,0.1159868682842457
2383195186,0,2,0.05798445695958907,0.11596891391917814
1267085329,0,3,0.038636468040531995,0.11590940412159598
141682204,0,2,0.0578484705693182,0.1156969411386364
1442580457,0,3,0.038498271202518156,0.11549481360755447
1694019936,0,2,0.05774025187727043,0.11548050375454086
2547431512,0,2,0.05771598080603473,0.11543196161206946
155899869,0,2,0.05768210317179818,0.11536420634359636
1319684480,0,3,0.03839139564547935,0.11517418693643805
1345738370,0,2,0.057586982686186304,0.11517396537237261
222241770,0,2,0.057324946751875265,0.11464989350375053
497505530,0,2,0.05730910055088077,0.11461820110176155
64704431,0,3,0.03820242503811548,0.11460727511434644
2705994475,0,2,0.05722399242674743,0.11444798485349486
1411589730,0,2,0.05719827001263832,0.11439654002527665
160450335,0,3,0.03811667465358013,0.1143500239607404
260250983,0,1,0.11419372377890245,0.11419372377890245
1339382407,0,2,0.05688680822155674,0.11377361644311348
2371415304,0,3,0.037910115312519484,0.11373034593755846
1359226843,0,3,0.037856277425573105,0.11356883227671932
358459982,0,2,0.05671998944256902,0.11343997888513804
599473774,0,2,0.05651880793927598,0.11303761587855196
13205972,0,3,0.03765736989809048,0.11297210969427143
518671857,0,3,0.037644738515065335,0.112934215545196
1495284030,0,3,0.03762644846106605,0.11287934538319816
22982919,0,3,0.037578971909592834,0.1127369157287785
16574787,0,3,0.037471344248872156,0.11241403274661646
21330040,0,3,0.03741033196910417,0.1122309959073125
1468686096,0,2,0.056093968247485054,0.11218793649497011
33327895,0,2,0.055859875098530486,0.11171975019706097
2264503075,0,3,0.03723515185870648,0.11170545557611944
1615736210,0,3,0.03715174663133028,0.11145523989399084
2431432212,0,3,0.037132361850823144,0.11139708555246944
50014086,0,2,0.055688172238403916,0.11137634447680783
331377273,0,3,0.03706146894726565,0.11118440684179695
245051131,0,3,0.03706001354235821,0.11118004062707462
43521065,0,3,0.037051845426040085,0.11115553627812025
49697215,0,2,0.05554821000958293,0.11109642001916586
158775651,0,3,0.037000742406006745,0.11100222721802024
1457834712,0,3,0.0369981188156451,0.11099435644693528
830239452,0,2,0.05547685376639039,0.11095370753278078
2962064392,0,3,0.0369643188002998,0.11089295640089941
2400408805,0,3,0.03695824733545279,0.11087474200635837
35051304,0,2,0.055418236941167494,0.11083647388233499
517656712,0,2,0.055276256102779954,0.11055251220555991
159612424,0,3,0.036757636511740445,0.11027290953522134
433685408,0,3,0.03672578984564714,0.1101773695369414
388751649,0,2,0.05492655230338199,0.10985310460676398
475626780,0,2,0.0548959713837913,0.1097919427675826
187396018,0,3,0.036574296102991004,0.109722888308973
2254379702,0,2,0.05480001302375779,0.10960002604751558
97519068,0,3,0.03652730382175709,0.10958191146527127
2915138085,0,3,0.036486387844738004,0.109459163534214
66367082,0,3,0.0363628337027443,0.1090885011082329
16151138,0,3,0.036351294698422486,0.10905388409526745
119972954,0,2,0.05450729968716202,0.10901459937432403
1884326047,0,2,0.054387057686817356,0.10877411537363471
2538899928,0,3,0.036221188422575615,0.10866356526772684
28921274,0,3,0.0362140426108948,0.1086421278326844
221310328,0,3,0.03611834034104705,0.10835502102314115
824424446,0,2,0.054175656709624244,0.10835131341924849
213411682,0,2,0.0541752122462897,0.1083504244925794
2607703608,0,3,0.03611680129366287,0.1083504038809886
14256305,0,2,0.05411839254391207,0.10823678508782414
130423813,0,2,0.053975008526958725,0.10795001705391745
241982231,0,2,0.05395623481118332,0.10791246962236664
149096517,0,3,0.035922836779644196,0.10776851033893259
715206841,0,2,0.05386056873944189,0.10772113747888377
19808025,0,2,0.053765143865087475,0.10753028773017495
101445204,0,3,0.035826267475924156,0.10747880242777247
622969430,0,3,0.035821029886041376,0.10746308965812412
19209645,0,3,0.03570502568029097,0.10711507704087292
46078438,0,2,0.05350301851965852,0.10700603703931703
2400103297,0,2,0.05348086017543359,0.10696172035086718
2889009596,0,3,0.03556796978563542,0.10670390935690627
2264940392,0,3,0.035553019358973925,0.10665905807692178
21141056,0,2,0.053260297969951666,0.10652059593990333
34037126,0,3,0.035488723802105146,0.10646617140631544
43089397,0,3,0.03543425186357657,0.10630275559072971
87062247,0,2,0.052986683279285796,0.10597336655857159
129024290,0,3,0.03531971713770952,0.10595915141312856
2543856762,0,2,0.05289383711588301,0.10578767423176602
63463165,0,3,0.035215623897279634,0.1056468716918389
2430108250,0,2,0.05264717896347857,0.10529435792695714
415099852,0,3,0.03508441357226073,0.10525324071678219
168424708,0,3,0.035072499402539474,0.10521749820761842
1687941666,0,3,0.03497825283693125,0.10493475851079374
192359034,0,2,0.05240802724539381,0.10481605449078762
587926686,0,3,0.03484785335477671,0.10454356006433013
185472553,0,3,0.03470321539956219,0.10410964619868657
34071928,0,2,0.052014999056754746,0.10402999811350949
21274637,0,3,0.0346630274318783,0.10398908229563492
71638316,0,3,0.03465511423906868,0.10396534271720605
1966026648,0,2,0.05195840014536787,0.10391680029073574
15740635,0,3,0.03463621780425218,0.10390865341275654
64643056,0,2,0.05185510364455908,0.10371020728911816
75595771,0,2,0.05180503285493841,0.10361006570987683
39209049,0,2,0.05180232851160699,0.10360465702321398
2612152058,0,3,0.03452842629646571,0.10358527888939711
122027688,0,3,0.03450245202754247,0.10350735608262741
281519746,0,3,0.03445222581303594,0.10335667743910781
1315820114,0,2,0.05162326711878885,0.1032465342375777
199738451,0,2,0.05153353562475885,0.1030670712495177
1100048125,0,3,0.034227942048597644,0.10268382614579294
275331952,0,3,0.03420305406518144,0.10260916219554432
2558058282,0,3,0.03410006736132485,0.10230020208397456
2964775983,0,3,0.03409731824365181,0.10229195473095543
448043662,0,3,0.03409663226771296,0.10228989680313888
1270339064,0,3,0.03401877275183281,0.10205631825549842
32686128,0,2,0.0510071553932384,0.1020143107864768
174365756,0,2,0.05096612333819143,0.10193224667638286
1037823200,0,2,0.05088953999076654,0.10177907998153309
128747003,0,2,0.0508174713053699,0.1016349426107398
247450172,0,3,0.03380809187150889,0.10142427561452667
2737956670,0,3,0.03373736483171423,0.1012120944951427
19468168,0,2,0.050595738052661626,0.10119147610532325
354917016,0,2,0.05058226793407148,0.10116453586814296
2171201828,0,3,0.033700606459031106,0.10110181937709331
1575138829,0,3,0.03368650847726169,0.10105952543178508
959859638,0,1,0.10092225920849258,0.10092225920849258
221986346,0,3,0.03358939563068054,0.10076818689204162
1329199266,0,3,0.03356406807546221,0.10069220422638663
478402262,0,2,0.0503147578642207,0.1006295157284414
2471529011,0,2,0.05031163064170316,0.10062326128340632
2437432268,0,3,0.03350842093650308,0.10052526280950924
237321959,0,2,0.05022983740736636,0.10045967481473272
24639297,0,2,0.050190770645242466,0.10038154129048493
2730069585,0,3,0.033438465507672425,0.10031539652301727
36033359,0,2,0.05012363090767142,0.10024726181534284
1273670323,0,2,0.05011354061283937,0.10022708122567874
1928183017,0,3,0.033396368592884994,0.10018910577865497
22328593,0,3,0.033342626313707865,0.1000278789411236
593715286,0,3,0.03331658403372606,0.09994975210117818
21355612,0,2,0.04991507864649836,0.09983015729299673
28292289,0,2,0.04983536935376181,0.09967073870752362
22047952,0,3,0.0332018296821881,0.0996054890465643
34822048,0,3,0.033198957863764644,0.09959687359129393
58448544,0,1,0.09957700978727263,0.09957700978727263
1206161593,0,3,0.033180484352461306,0.09954145305738392
17832938,0,3,0.03316366120978617,0.09949098362935851
180961394,0,3,0.033122991655907805,0.09936897496772341
2873267413,0,3,0.033073611762273705,0.09922083528682112
61766981,0,2,0.049585164734622496,0.09917032946924499
10715902,0,3,0.03305415051269908,0.09916245153809725
370274402,0,3,0.03289234830045282,0.09867704490135845
50294215,0,3,0.03286913645023488,0.09860740935070464
280495086,0,3,0.032866024761461124,0.09859807428438337
2461027308,0,3,0.03285568530004764,0.09856705590014292
1702513849,0,2,0.04925558756664947,0.09851117513329893
1866480170,0,2,0.04925176950618551,0.09850353901237102
1482492223,0,3,0.03281642043921489,0.09844926131764467
2313132087,0,3,0.03278880959955579,0.09836642879866736
281591919,0,2,0.049156915073981323,0.09831383014796265
259724375,0,2,0.04899606813511283,0.09799213627022565
359015191,0,3,0.03254993222766868,0.09764979668300604
89177788,0,2,0.048813502083688044,0.09762700416737609
2663033660,0,3,0.032521534010760626,0.09756460203228187
2864140683,0,2,0.04876323982673331,0.09752647965346661
2407363820,0,3,0.03246680783310829,0.09740042349932487
260505307,0,1,0.09736970272430279,0.09736970272430279
1636077204,0,2,0.04867379571260979,0.09734759142521958
950435708,0,2,0.04858387892277195,0.0971677578455439
1938260035,0,3,0.03233511384840676,0.09700534154522028
1134734004,0,3,0.03231927387135245,0.09695782161405736
2686106365,0,3,0.03231851284626669,0.09695553853880007
551264176,0,3,0.03229885467601264,0.09689656402803791
61755415,0,3,0.03222808100449724,0.09668424301349172
2614001430,0,3,0.03221226728937937,0.09663680186813811
2201702179,0,2,0.04827985462529268,0.09655970925058537
17346776,0,2,0.048191626033448745,0.09638325206689749
27471564,0,1,0.09618444894577087,0.09618444894577087
268194728,0,2,0.04803045014953231,0.09606090029906462
2256809998,0,2,0.04800100560978476,0.09600201121956951
76950285,0,2,0.04798464331613755,0.0959692866322751
2925094346,0,3,0.031939936915211395,0.09581981074563418
2547509651,0,2,0.04777302057815836,0.09554604115631672
263007263,0,2,0.047756429290983886,0.09551285858196777
768245738,0,3,0.03180690294641622,0.09542070883924866
20228905,0,2,0.047620481846912914,0.09524096369382583
16948493,0,1,0.09521471122675032,0.09521471122675032
526528241,0,2,0.04759650183812348,0.09519300367624696
31795193,0,3,0.03170213335970681,0.09510640007912044
999906110,0,3,0.03164466594583533,0.09493399783750599
189042188,0,3,0.03162228621065714,0.09486685863197142
1378497379,0,3,0.03161128203578263,0.0948338461073479
451938702,0,2,0.047400190242230855,0.09480038048446171
281765208,0,3,0.031585742943641415,0.09475722883092424
2950954733,0,3,0.031567369723103755,0.09470210916931127
51381252,0,2,0.0472768142889525,0.094553628577905
352214678,0,2,0.047217219580824754,0.09443443916164951
22583725,0,3,0.03143191482902314,0.09429574448706943
1213237104,0,3,0.03139943376963681,0.09419830130891044
195123772,0,2,0.04707718303828793,0.09415436607657586
461080033,0,2,0.04707304631639606,0.09414609263279212
15189196,0,3,0.031310746558943996,0.09393223967683198
249221120,0,3,0.0312534283985998,0.0937602851957994
246103,0,2,0.04671118636100135,0.0934223727220027
1049586888,0,3,0.03112660376039593,0.09337981128118779
40331982,0,3,0.031109900859837947,0.09332970257951384
256352051,0,3,0.031078235269185756,0.09323470580755727
125323374,0,3,0.03105778518593539,0.09317335555780618
36631460,0,3,0.030991034673368528,0.09297310402010558
