tweet_id,src_user_id,dst_user_id,interaction_type,veracity,timestamp
552788435912495104,138142342,148653311.0,reply,fake,1420630008
552788440673038337,1045042717,148653311.0,reply,fake,1420630009
552788836577583106,16822707,138142342.0,reply,fake,1420630103
552797527754678273,1053543126,148653311.0,reply,fake,1420632175
552828951366623232,41277688,148653311.0,reply,fake,1420639667
552786818853113857,148653311,380648579.0,mention,fake,1420629622
552792363505295360,1480059168,17152053.0,reply,fake,1420630944
552787231468191744,17152053,,tweet,fake,1420629720
552791045474648064,1267085329,38142380.0,reply,fake,1420630630
552800128172847104,1267085329,2311818881.0,reply,fake,1420632795
552800364190519297,1267085329,2311818881.0,reply,fake,1420632852
552801034016677890,1267085329,2311818881.0,reply,fake,1420633011
552801599530479618,1267085329,2311818881.0,reply,fake,1420633146
552933629731827712,2311818881,1267085329.0,reply,fake,1420664624
552952341805404160,1267085329,2311818881.0,reply,fake,1420669086
552787544837197824,38142380,,tweet,fake,1420629795
552792672541216768,238038633,166109668.0,reply,fake,1420631018
552787878351474688,166109668,380648579.0,mention,fake,1420629875
552789160332111872,67251641,3108351.0,reply,fake,1420630180
552789455632089088,18826013,3108351.0,reply,fake,1420630251
552788396733906944,3108351,,tweet,fake,1420629998
552789198420594689,2704810752,5402612.0,reply,fake,1420630189
552789218951725056,1270339064,5402612.0,reply,fake,1420630194
552789250182111232,434563280,5402612.0,reply,fake,1420630202
552789464758501376,17215642,5402612.0,reply,fake,1420630253
552789591565299712,20548283,5402612.0,reply,fake,1420630283
552789620485013504,1270339064,5402612.0,reply,fake,1420630290
552789847665283072,20161032,5402612.0,reply,fake,1420630344
552790047762964480,61784730,2704810752.0,reply,fake,1420630392
552790380232855552,2777758020,5402612.0,reply,fake,1420630471
552790701441036288,2777758020,2777758020.0,reply,fake,1420630548
552790825370128385,96654457,5402612.0,reply,fake,1420630577
552790993880502272,407039471,5402612.0,reply,fake,1420630617
552791041729114112,21213776,20161032.0,reply,fake,1420630629
552791077938528256,1226130840,434563280.0,reply,fake,1420630637
552791110855430144,21213776,61784730.0,reply,fake,1420630645
552791355551150082,61784730,21213776.0,reply,fake,1420630704
552791397770596353,246103,407039471.0,reply,fake,1420630714
552791482466598912,2704810752,61784730.0,reply,fake,1420630734
552791920729423872,61784730,2704810752.0,reply,fake,1420630838
552792022302859264,61784730,2704810752.0,reply,fake,1420630863
552792274602840066,2704810752,61784730.0,reply,fake,1420630923
552792368496541696,21213776,61784730.0,reply,fake,1420630945
552792627343806464,2569102596,2777758020.0,reply,fake,1420631007
552793225392820224,575652263,2777758020.0,reply,fake,1420631149
552793468615929859,742764410,575652263.0,reply,fake,1420631207
552793644747747328,575652263,742764410.0,reply,fake,1420631249
552794026902966272,742764410,575652263.0,reply,fake,1420631341
552794503560843264,1397708275,61784730.0,reply,fake,1420631454
552794538839126016,575652263,742764410.0,reply,fake,1420631463
552794827835076609,1397708275,407039471.0,reply,fake,1420631532
552795074526838784,742764410,575652263.0,reply,fake,1420631590
552795413108260865,2569102596,742764410.0,reply,fake,1420631671
552795591898828800,575652263,742764410.0,reply,fake,1420631714
552796021940420608,742764410,575652263.0,reply,fake,1420631816
552796672615780352,575652263,742764410.0,reply,fake,1420631971
552797051193663491,2889479943,575652263.0,reply,fake,1420632062
552797434351714304,575652263,2889479943.0,reply,fake,1420632153
552797554773983233,742764410,2889479943.0,reply,fake,1420632182
552797609363271680,2569102596,2889479943.0,reply,fake,1420632195
552799704707502082,121229255,61784730.0,reply,fake,1420632694
552801943165599744,84236580,61784730.0,reply,fake,1420633228
552804353678274560,61784730,84236580.0,reply,fake,1420633803
552804515628720129,2704810752,84236580.0,reply,fake,1420633841
552805556390748160,350124933,2704810752.0,reply,fake,1420634089
552807295701499904,61784730,350124933.0,reply,fake,1420634504
552807449628254208,61784730,350124933.0,reply,fake,1420634541
552807766784761856,2704810752,350124933.0,reply,fake,1420634616
552808265172918272,61784730,350124933.0,reply,fake,1420634735
552808474397409280,756895062,1270339064.0,reply,fake,1420634785
552808926694367232,350124933,61784730.0,reply,fake,1420634893
552809778926616576,1270339064,756895062.0,reply,fake,1420635096
552809894341255168,61784730,350124933.0,reply,fake,1420635124
552817698217156609,2611157111,20161032.0,reply,fake,1420636984
552818089117503489,756895062,1270339064.0,reply,fake,1420637077
552818245154390017,1270339064,756895062.0,reply,fake,1420637115
552824013203210241,84236580,61784730.0,reply,fake,1420638490
552825084243877888,61784730,84236580.0,reply,fake,1420638745
552826651693035520,2704810752,84236580.0,reply,fake,1420639119
552843507111854080,20161032,2611157111.0,reply,fake,1420643138
552846769907060736,2611157111,20161032.0,reply,fake,1420643915
552788886355996672,5402612,,tweet,fake,1420630115
552789083211460608,117808491,20598137.0,reply,fake,1420630162
552789147606581248,117808491,20598137.0,reply,fake,1420630177
552789720540119040,240808845,117808491.0,reply,fake,1420630314
552790062778548224,534495411,20598137.0,reply,fake,1420630395
552790386092294144,1951870741,20598137.0,reply,fake,1420630473
552790446871945217,1951870741,20598137.0,reply,fake,1420630487
552792005559189504,2537978717,20598137.0,reply,fake,1420630859
552792919325671425,308212534,20598137.0,reply,fake,1420631077
552793167754715136,422208967,20598137.0,reply,fake,1420631136
552793839782862848,1656054320,20598137.0,reply,fake,1420631296
552794223263903744,250068634,117808491.0,reply,fake,1420631387
552794307632332800,198994106,2537978717.0,reply,fake,1420631408
552794594115870720,2537978717,198994106.0,reply,fake,1420631476
552794881601859584,2394045758,2537978717.0,reply,fake,1420631544
552795498349101057,2537978717,2394045758.0,reply,fake,1420631691
552795656235274240,216344987,2537978717.0,reply,fake,1420631729
552795850783854592,2394045758,2537978717.0,reply,fake,1420631775
552795971999252481,2537978717,216344987.0,reply,fake,1420631804
552796424266854400,2394045758,2537978717.0,reply,fake,1420631912
552796692995907584,216344987,2537978717.0,reply,fake,1420631976
552797099138748416,2537978717,216344987.0,reply,fake,1420632073
552797821188206592,2537978717,2394045758.0,reply,fake,1420632245
552798814344839168,422208967,250068634.0,reply,fake,1420632482
552801161128853504,2656739022,422208967.0,reply,fake,1420633042
552802165488877568,198994106,2537978717.0,reply,fake,1420633281
552802854453641216,2537978717,198994106.0,reply,fake,1420633445
552845605786378241,723773060,2537978717.0,reply,fake,1420643638
552788945017516032,20598137,,tweet,fake,1420630129
552789409729617920,2182840076,87416722.0,reply,fake,1420630240
552795782542548992,120782305,87416722.0,reply,fake,1420631759
552798326660141058,777548653,87416722.0,reply,fake,1420632366
552788947219533824,87416722,,tweet,fake,1420630129
552789636234625024,429054107,297325085.0,reply,fake,1420630294
552790720873259009,29829696,297325085.0,reply,fake,1420630552
552790809519874049,2466301080,297325085.0,reply,fake,1420630574
552792627679342592,636415876,297325085.0,reply,fake,1420631007
552794672356397056,1262536770,297325085.0,reply,fake,1420631494
552795391113322496,2343941361,297325085.0,reply,fake,1420631666
552789127792717826,297325085,,tweet,fake,1420630173
552789877243523073,264882189,6591312.0,reply,fake,1420630351
552790751986601984,14013202,6591312.0,reply,fake,1420630560
552791199967629312,2513308740,6591312.0,reply,fake,1420630667
552791234352521217,258730076,6591312.0,reply,fake,1420630675
552791375545372672,1618325365,6591312.0,reply,fake,1420630708
552791384176881665,16330790,6591312.0,reply,fake,1420630711
552791597482389505,22441656,6591312.0,reply,fake,1420630761
552791639304208384,407779393,16330790.0,reply,fake,1420630771
552791811849453568,211757224,6591312.0,reply,fake,1420630812
552792331590840320,5967972,16330790.0,reply,fake,1420630936
552792513648791552,337164050,6591312.0,reply,fake,1420630980
552792725095845890,1582265598,16330790.0,reply,fake,1420631030
552792896660070400,109982213,16330790.0,reply,fake,1420631071
552793483660910592,909990571,16330790.0,reply,fake,1420631211
552794340972843008,106376530,6591312.0,reply,fake,1420631415
552796715431231488,1566093012,2513308740.0,reply,fake,1420631982
552797134052134912,142088047,6591312.0,reply,fake,1420632081
552797948967677953,501824127,109982213.0,reply,fake,1420632276
552798191666864130,2513308740,1566093012.0,reply,fake,1420632334
552798532802211840,109982213,501824127.0,reply,fake,1420632415
552799296803061761,1566093012,2513308740.0,reply,fake,1420632597
552806481871900672,2799588421,109982213.0,reply,fake,1420634310
552806624755060736,2799588421,109982213.0,reply,fake,1420634344
552806809321213952,2799588421,109982213.0,reply,fake,1420634388
552817324039081984,109982213,2799588421.0,reply,fake,1420636895
552820204221120512,2799588421,109982213.0,reply,fake,1420637582
552820647588417536,2799588421,109982213.0,reply,fake,1420637687
552820761090465793,2799588421,109982213.0,reply,fake,1420637715
552840316798377984,57081338,407779393.0,reply,fake,1420642377
552865994486456320,16461724,407779393.0,reply,fake,1420648499
552872674058575872,47694347,2799588421.0,reply,fake,1420650092
552873060630413314,2799588421,47694347.0,reply,fake,1420650184
552789521646247936,6591312,,tweet,fake,1420630266
552790202066817024,77922480,87818409.0,reply,fake,1420630429
552790841354616835,270561214,87818409.0,reply,fake,1420630581
552790854998687744,570698436,87818409.0,reply,fake,1420630584
552791900110196736,2687790696,87818409.0,reply,fake,1420630834
552792509647429633,304884944,87818409.0,reply,fake,1420630979
552792797762576385,304884944,87818409.0,reply,fake,1420631048
552793970732826625,2961649574,87818409.0,reply,fake,1420631327
552795009888841728,868093868,87818409.0,reply,fake,1420631575
552790074166108160,87818409,,tweet,fake,1420630398
552790082533752832,868112707,,tweet,fake,1420630400
552790540454862851,56955600,254873869.0,reply,fake,1420630509
552790636467060737,52151517,254873869.0,reply,fake,1420630532
552790794546208769,207548791,254873869.0,reply,fake,1420630570
552792865173413888,75125737,254873869.0,reply,fake,1420631064
552792976267960321,330116504,254873869.0,reply,fake,1420631090
552795053203009536,2308059967,254873869.0,reply,fake,1420631585
552796703557185536,48640401,254873869.0,reply,fake,1420631979
552796986059923458,254873869,254873869.0,reply,fake,1420632046
552797465171079168,296313827,254873869.0,reply,fake,1420632160
552798961530974208,2527213992,254873869.0,reply,fake,1420632517
552805945412030464,118613799,254873869.0,reply,fake,1420634182
552823292353347584,48883571,254873869.0,reply,fake,1420638318
552873354814697472,873682453,254873869.0,reply,fake,1420650254
552790371848040449,254873869,,tweet,fake,1420630469
552791051669630977,1270339064,5402612.0,reply,fake,1420630631
552791145395544065,1270339064,5402612.0,reply,fake,1420630654
552791473130049536,1357102304,5402612.0,reply,fake,1420630732
552791517140889600,2301041090,5402612.0,reply,fake,1420630742
552791668571639810,140980387,5402612.0,reply,fake,1420630778
552791813443297280,1691006022,5402612.0,reply,fake,1420630813
552791926077136896,131877198,5402612.0,reply,fake,1420630840
552792663578402816,368224044,5402612.0,reply,fake,1420631016
552792672981622784,1068331230,5402612.0,reply,fake,1420631018
552792691684438017,97883743,5402612.0,reply,fake,1420631022
552792848425574400,312261322,1357102304.0,reply,fake,1420631060
552793169398870019,368224044,5402612.0,reply,fake,1420631136
552793180262129664,1357102304,312261322.0,reply,fake,1420631139
552793377251799041,392958028,1068331230.0,reply,fake,1420631186
552793415285764096,368224044,5402612.0,reply,fake,1420631195
552795481588252674,1068331230,392958028.0,reply,fake,1420631687
552795502949826561,59238101,5402612.0,reply,fake,1420631693
552797172140634112,392958028,1068331230.0,reply,fake,1420632090
552920258772996096,25416508,5402612.0,reply,fake,1420661437
552790742700417024,5402612,,tweet,fake,1420630558
552791781906333696,230184592,868112707.0,reply,fake,1420630805
552792852645048321,1044160339,868112707.0,reply,fake,1420631061
552792940209528832,2690842873,868112707.0,reply,fake,1420631081
552793722732044288,2163450864,868112707.0,reply,fake,1420631268
552794333385347072,1637725969,868112707.0,reply,fake,1420631414
552794386770456577,1637725969,868112707.0,reply,fake,1420631426
552794449638858753,1637725969,868112707.0,reply,fake,1420631441
552795525909475329,2360990340,868112707.0,reply,fake,1420631698
552795605060558848,976527853,868112707.0,reply,fake,1420631717
552796357648326656,280473066,868112707.0,reply,fake,1420631896
552796897925013507,57787295,868112707.0,reply,fake,1420632025
552797019173949441,335323028,868112707.0,reply,fake,1420632054
552797535257886721,335323028,976527853.0,reply,fake,1420632177
552802184518455298,18550598,868112707.0,reply,fake,1420633286
552804390743318528,2504146428,868112707.0,reply,fake,1420633812
552804991153750016,51850888,2504146428.0,reply,fake,1420633955
552810355895074816,413956149,2163450864.0,reply,fake,1420635234
552812713273868288,29616541,413956149.0,reply,fake,1420635796
552814602556538880,413956149,29616541.0,reply,fake,1420636246
552817357673234432,2484630409,230184592.0,reply,fake,1420636903
552817595498258433,29616541,413956149.0,reply,fake,1420636960
552817757696172033,29616541,413956149.0,reply,fake,1420636998
552821324834697217,413956149,29616541.0,reply,fake,1420637849
552821950259527682,29616541,413956149.0,reply,fake,1420637998
552790824971677696,868112707,,tweet,fake,1420630577
552791020002619392,2647331531,87416722.0,reply,fake,1420630624
552791440938790912,2545113975,87416722.0,reply,fake,1420630724
552791677749174272,292194848,87416722.0,reply,fake,1420630781
552791928769884160,2459707910,87416722.0,reply,fake,1420630840
552792062773714944,2339751753,87416722.0,reply,fake,1420630872
552792133183090691,1905556350,87416722.0,reply,fake,1420630889
552792262183501824,1600900638,87416722.0,reply,fake,1420630920
552792479896842240,388156578,87416722.0,reply,fake,1420630972
552793729564958720,121794872,87416722.0,reply,fake,1420631270
552793968870977536,2534441287,87416722.0,reply,fake,1420631327
552794556694282240,23231169,87416722.0,reply,fake,1420631467
552794631415803904,287576440,87416722.0,reply,fake,1420631485
552794798055493632,1474332679,2339751753.0,reply,fake,1420631524
552794870327549952,309075828,87416722.0,reply,fake,1420631542
552795138830106626,1013937854,87416722.0,reply,fake,1420631606
552795551239249920,260797558,87416722.0,reply,fake,1420631704
552797464731066368,2884577892,87416722.0,reply,fake,1420632160
552797914087829504,81856960,87416722.0,reply,fake,1420632267
552799909062406147,199007460,87416722.0,reply,fake,1420632743
552790838015979520,87416722,,tweet,fake,1420630580
552791471787896832,357081216,16343974.0,reply,fake,1420630731
552792046616850432,108003115,16343974.0,reply,fake,1420630868
552794379224895488,383506589,16343974.0,reply,fake,1420631425
552799828896276480,168815068,16343974.0,reply,fake,1420632724
552799892020547585,168815068,16343974.0,reply,fake,1420632739
552790875492073472,16343974,,tweet,fake,1420630589
552791567808090112,218104926,7587032.0,reply,fake,1420630754
552795788217438208,315326703,7587032.0,reply,fake,1420631761
552796836051050496,315326703,7587032.0,reply,fake,1420632010
552797692842475521,315326703,7587032.0,reply,fake,1420632215
552803374832177152,101499891,7587032.0,reply,fake,1420633569
552790878805168129,7587032,,tweet,fake,1420630590
552791416523333632,1038235795,64643056.0,reply,fake,1420630718
552791804425539585,434512121,1038235795.0,reply,fake,1420630811
552791812528930816,2180434818,64643056.0,reply,fake,1420630813
552791928778268673,1499044742,64643056.0,reply,fake,1420630840
552791976970432512,253517139,64643056.0,reply,fake,1420630852
552792106951921664,1038235795,434512121.0,reply,fake,1420630883
552793951342575616,70638153,64643056.0,reply,fake,1420631323
552794648348205056,97322041,64643056.0,reply,fake,1420631489
552791034447794176,64643056,,tweet,fake,1420630627
552793210742145026,2209486785,1994321.0,reply,fake,1420631146
552794065688080384,2939440823,1994321.0,reply,fake,1420631350
552794307846230016,187109275,1994321.0,reply,fake,1420631408
552794645600960512,187109275,1994321.0,reply,fake,1420631488
552797325664333824,17316885,1994321.0,reply,fake,1420632127
552798207802372097,160547588,1994321.0,reply,fake,1420632337
552798225095458816,58422829,17316885.0,reply,fake,1420632342
552798344079085568,87704545,1994321.0,reply,fake,1420632370
552791065645027328,1994321,65416867.0,mention,fake,1420630635
552791498329456640,91528467,7587032.0,reply,fake,1420630738
552791757323522048,2752626905,7587032.0,reply,fake,1420630799
552792265538957313,259813726,7587032.0,reply,fake,1420630921
552792405590937601,1887799932,7587032.0,reply,fake,1420630954
552792706640924674,75977801,7587032.0,reply,fake,1420631026
552795850347671552,30657692,75977801.0,reply,fake,1420631775
552917397309755392,2195413480,2752626905.0,reply,fake,1420660754
552791115599192064,7587032,,tweet,fake,1420630646
552791461054672896,855318254,283640557.0,reply,fake,1420630729
552792038044098561,1521762800,283640557.0,reply,fake,1420630866
552792355754229762,159043829,283640557.0,reply,fake,1420630942
552792663519666176,72588786,283640557.0,reply,fake,1420631016
552793207042736128,27313885,283640557.0,reply,fake,1420631145
552793570709872640,283640557,27313885.0,reply,fake,1420631232
552794771568484353,368789206,733238869.0,reply,fake,1420631518
552796405589614592,305791287,283640557.0,reply,fake,1420631908
552796973418287104,259198272,27313885.0,reply,fake,1420632043
552799240397651969,364538685,283640557.0,reply,fake,1420632584
552800276911235072,1074162278,283640557.0,reply,fake,1420632831
552805942551904256,2155001304,283640557.0,reply,fake,1420634181
552812150037958656,30036105,733238869.0,reply,fake,1420635661
552815736289517571,108173110,283640557.0,reply,fake,1420636517
552852666599374848,18421211,283640557.0,reply,fake,1420645321
552791182670327808,283640557,,tweet,fake,1420630662
552791516360765440,223382695,2097571.0,reply,fake,1420630742
552791567401238529,2406682561,2097571.0,reply,fake,1420630754
552791830476386306,538601381,2097571.0,reply,fake,1420630817
552792023078825984,468588961,2097571.0,reply,fake,1420630863
552792048173334528,1935743647,2097571.0,reply,fake,1420630869
552792055122886656,2952261055,2097571.0,reply,fake,1420630870
552792212056993792,2881719169,2097571.0,reply,fake,1420630908
552792555944153088,1243916652,2097571.0,reply,fake,1420630990
552792564554678272,2744496728,2097571.0,reply,fake,1420630992
552792656552939523,359881870,2097571.0,reply,fake,1420631014
552792955052761088,2919525786,2097571.0,reply,fake,1420631085
552792980658987009,28292289,2097571.0,reply,fake,1420631091
552793021256056833,359881870,538601381.0,reply,fake,1420631101
552793325733183488,1925315930,2097571.0,reply,fake,1420631173
552794023258099713,88953653,2097571.0,reply,fake,1420631340
552794111447941121,359881870,2097571.0,reply,fake,1420631361
552794765331144705,2919525786,2919525786.0,reply,fake,1420631517
552795069691232258,2828201097,2097571.0,reply,fake,1420631589
552795629768814592,2727678915,2097571.0,reply,fake,1420631723
552796152295219200,2919525786,2919525786.0,reply,fake,1420631847
552826438798172160,36442545,28292289.0,reply,fake,1420639068
552925665293778945,2962357869,1935743647.0,reply,fake,1420662726
552791196247269378,2097571,,tweet,fake,1420630666
552791675379400705,2464502209,87818409.0,reply,fake,1420630780
552792030225920000,49102516,87818409.0,reply,fake,1420630865
