tweet_id,src_user_id,dst_user_id,interaction_type,veracity,timestamp
552793719628648448,547071660,88728383,reply,rumours,Wed Jan 07 11:47:47 +0000 2015
552795549939036161,88728383,547071660,reply,rumours,Wed Jan 07 11:55:04 +0000 2015
552808648829710336,114923863,547071660,reply,rumours,Wed Jan 07 12:47:07 +0000 2015
552784168849907712,22240612,,tweet,rumours,Wed Jan 07 11:09:50 +0000 2015
552784701107486720,2419734564,87416722,reply,rumours,Wed Jan 07 11:11:57 +0000 2015
552785228008534016,2654320636,87416722,reply,rumours,Wed Jan 07 11:14:03 +0000 2015
552785599850364929,539116569,2654320636,reply,rumours,Wed Jan 07 11:15:31 +0000 2015
552785632247169028,243232619,87416722,reply,rumours,Wed Jan 07 11:15:39 +0000 2015
552785972233244672,2654320636,539116569,reply,rumours,Wed Jan 07 11:17:00 +0000 2015
552786217163837441,539116569,2654320636,reply,rumours,Wed Jan 07 11:17:59 +0000 2015
552786258301554688,18845980,87416722,reply,rumours,Wed Jan 07 11:18:08 +0000 2015
552786788373504000,2654320636,539116569,reply,rumours,Wed Jan 07 11:20:15 +0000 2015
552787064727826432,2333715792,87416722,reply,rumours,Wed Jan 07 11:21:21 +0000 2015
552787678857809921,36941760,243232619,reply,rumours,Wed Jan 07 11:23:47 +0000 2015
552788108685901824,243232619,36941760,reply,rumours,Wed Jan 07 11:25:30 +0000 2015
552788670928134144,39960151,87416722,reply,rumours,Wed Jan 07 11:27:44 +0000 2015
552789123359342594,1040687791,87416722,reply,rumours,Wed Jan 07 11:29:31 +0000 2015
552791391135600641,1372532851,87416722,reply,rumours,Wed Jan 07 11:38:32 +0000 2015
552807503835455488,112189017,87416722,reply,rumours,Wed Jan 07 12:42:34 +0000 2015
552818270148243456,26550932,87416722,reply,rumours,Wed Jan 07 13:25:21 +0000 2015
552784526955806720,87416722,,tweet,rumours,Wed Jan 07 11:11:16 +0000 2015
552785326394314752,21052177,7587032,reply,rumours,Wed Jan 07 11:14:26 +0000 2015
552785632234594305,53668717,7587032,reply,rumours,Wed Jan 07 11:15:39 +0000 2015
552785715617333248,705665868,7587032,reply,rumours,Wed Jan 07 11:15:59 +0000 2015
552785749293408256,2311818881,7587032,reply,rumours,Wed Jan 07 11:16:07 +0000 2015
552786144560431104,881582755,705665868,reply,rumours,Wed Jan 07 11:17:41 +0000 2015
552786246758846466,239853650,7587032,reply,rumours,Wed Jan 07 11:18:06 +0000 2015
552786422076567552,2231654796,7587032,reply,rumours,Wed Jan 07 11:18:47 +0000 2015
552786462325100545,48399136,7587032,reply,rumours,Wed Jan 07 11:18:57 +0000 2015
552786659105067009,2585884892,7587032,reply,rumours,Wed Jan 07 11:19:44 +0000 2015
552787393825501184,705665868,972135151,reply,rumours,Wed Jan 07 11:22:39 +0000 2015
552787683714797568,2534441287,7587032,reply,rumours,Wed Jan 07 11:23:48 +0000 2015
552787734080004096,705665868,881582755,reply,rumours,Wed Jan 07 11:24:00 +0000 2015
552788456309805056,1267085329,7587032,reply,rumours,Wed Jan 07 11:26:52 +0000 2015
552788761688678400,224775883,7587032,reply,rumours,Wed Jan 07 11:28:05 +0000 2015
552789177021235200,2794829648,7587032,reply,rumours,Wed Jan 07 11:29:44 +0000 2015
552789355006558208,1546021448,7587032,reply,rumours,Wed Jan 07 11:30:27 +0000 2015
552790828083851265,1550984940,7587032,reply,rumours,Wed Jan 07 11:36:18 +0000 2015
552791366321713152,230967933,7587032,reply,rumours,Wed Jan 07 11:38:26 +0000 2015
552791703502221312,26308290,7587032,reply,rumours,Wed Jan 07 11:39:47 +0000 2015
552800202281975808,364318005,48399136,reply,rumours,Wed Jan 07 12:13:33 +0000 2015
552804036697538560,1586039095,2311818881,reply,rumours,Wed Jan 07 12:28:47 +0000 2015
552806490479001600,213757408,705665868,reply,rumours,Wed Jan 07 12:38:32 +0000 2015
552815803691986945,705665868,213757408,reply,rumours,Wed Jan 07 13:15:33 +0000 2015
552827557171986432,213757408,972135151,reply,rumours,Wed Jan 07 14:02:15 +0000 2015
552784882687299584,7587032,,tweet,rumours,Wed Jan 07 11:12:40 +0000 2015
552789769131163650,1569448915,6591312,reply,rumours,Wed Jan 07 11:32:05 +0000 2015
552795344959184896,177830416,1569448915,reply,rumours,Wed Jan 07 11:54:15 +0000 2015
552795689814466562,225970425,6591312,reply,rumours,Wed Jan 07 11:55:37 +0000 2015
552796299745976320,582523469,6591312,reply,rumours,Wed Jan 07 11:58:02 +0000 2015
552799320638894080,2378914268,6591312,reply,rumours,Wed Jan 07 12:10:03 +0000 2015
552799622955950080,2378914268,1569448915,reply,rumours,Wed Jan 07 12:11:15 +0000 2015
552799778291994624,336118461,6591312,reply,rumours,Wed Jan 07 12:11:52 +0000 2015
552802003475505152,220347418,6591312,reply,rumours,Wed Jan 07 12:20:42 +0000 2015
552807563860144128,19392326,6591312,reply,rumours,Wed Jan 07 12:42:48 +0000 2015
552836934041481217,140749707,6591312,reply,rumours,Wed Jan 07 14:39:30 +0000 2015
552785367972450304,6591312,34570323,mention,rumours,Wed Jan 07 11:14:36 +0000 2015
552785851655393281,18770158,16973333,reply,rumours,Wed Jan 07 11:16:31 +0000 2015
552785877748158464,593253537,16973333,reply,rumours,Wed Jan 07 11:16:38 +0000 2015
552788073340489728,1610238266,16973333,reply,rumours,Wed Jan 07 11:25:21 +0000 2015
552785375161499649,16973333,,tweet,rumours,Wed Jan 07 11:14:38 +0000 2015
552785743983439872,462304626,148653311,reply,rumours,Wed Jan 07 11:16:06 +0000 2015
552785980806430721,250257768,148653311,reply,rumours,Wed Jan 07 11:17:02 +0000 2015
552786657280557056,66897225,148653311,reply,rumours,Wed Jan 07 11:19:44 +0000 2015
552792413056827392,132577759,148653311,reply,rumours,Wed Jan 07 11:42:36 +0000 2015
552794312883597313,112680705,148653311,reply,rumours,Wed Jan 07 11:50:09 +0000 2015
552795900662546432,1053543126,148653311,reply,rumours,Wed Jan 07 11:56:27 +0000 2015
552805380221190144,125454330,148653311,reply,rumours,Wed Jan 07 12:34:07 +0000 2015
552806294420475905,55577298,148653311,reply,rumours,Wed Jan 07 12:37:45 +0000 2015
552811618594467841,2847661133,148653311,reply,rumours,Wed Jan 07 12:58:55 +0000 2015
552829500757524481,2537023472,148653311,reply,rumours,Wed Jan 07 14:09:58 +0000 2015
552785443813457921,148653311,1652541,mention,rumours,Wed Jan 07 11:14:54 +0000 2015
552787045459185664,21267005,6017542,reply,rumours,Wed Jan 07 11:21:16 +0000 2015
552789081084948480,377107762,6017542,reply,rumours,Wed Jan 07 11:29:21 +0000 2015
552785551930454016,6017542,51241574,mention,rumours,Wed Jan 07 11:15:20 +0000 2015
552788377754673152,2478060493,20639175,reply,rumours,Wed Jan 07 11:26:34 +0000 2015
552788631229050880,2342154031,20639175,reply,rumours,Wed Jan 07 11:27:34 +0000 2015
552788752595054593,18983429,2342154031,reply,rumours,Wed Jan 07 11:28:03 +0000 2015
552817668982460418,2311197780,20639175,reply,rumours,Wed Jan 07 13:22:57 +0000 2015
552785695845396480,20639175,,tweet,rumours,Wed Jan 07 11:15:54 +0000 2015
552790168235548672,2909294196,367709007,reply,rumours,Wed Jan 07 11:33:41 +0000 2015
552793123475456002,457276178,367709007,reply,rumours,Wed Jan 07 11:45:25 +0000 2015
552794292276559872,550854560,367709007,reply,rumours,Wed Jan 07 11:50:04 +0000 2015
552795327837650945,1030493862,550854560,reply,rumours,Wed Jan 07 11:54:11 +0000 2015
552797237013540865,2209535899,367709007,reply,rumours,Wed Jan 07 12:01:46 +0000 2015
552799584439640066,550854560,1030493862,reply,rumours,Wed Jan 07 12:11:06 +0000 2015
552800581446664192,221783224,2909294196,reply,rumours,Wed Jan 07 12:15:03 +0000 2015
552800715308273665,1162651273,367709007,reply,rumours,Wed Jan 07 12:15:35 +0000 2015
552808243169624065,337948866,1162651273,reply,rumours,Wed Jan 07 12:45:30 +0000 2015
552808922562969600,1162651273,337948866,reply,rumours,Wed Jan 07 12:48:12 +0000 2015
552809081237700608,337948866,1162651273,reply,rumours,Wed Jan 07 12:48:50 +0000 2015
552810311359922176,361135947,367709007,reply,rumours,Wed Jan 07 12:53:43 +0000 2015
552827556026544133,945524334,367709007,reply,rumours,Wed Jan 07 14:02:15 +0000 2015
552830149755158528,2384915342,367709007,reply,rumours,Wed Jan 07 14:12:33 +0000 2015
552786016906383360,367709007,,tweet,rumours,Wed Jan 07 11:17:11 +0000 2015
552786208875507713,79802631,1367531,reply,rumours,Wed Jan 07 11:17:57 +0000 2015
552786357010305024,272027429,1367531,reply,rumours,Wed Jan 07 11:18:32 +0000 2015
552786947329253376,2675055421,1367531,reply,rumours,Wed Jan 07 11:20:53 +0000 2015
552786964789735425,25582157,1367531,reply,rumours,Wed Jan 07 11:20:57 +0000 2015
552787047505985536,36666554,1367531,reply,rumours,Wed Jan 07 11:21:17 +0000 2015
552787192372678656,2961649574,1367531,reply,rumours,Wed Jan 07 11:21:51 +0000 2015
552787295099555840,43679281,1367531,reply,rumours,Wed Jan 07 11:22:16 +0000 2015
552787320966238209,2535168234,1367531,reply,rumours,Wed Jan 07 11:22:22 +0000 2015
552787404952580097,2349295460,1367531,reply,rumours,Wed Jan 07 11:22:42 +0000 2015
552787677305516032,43679281,272027429,reply,rumours,Wed Jan 07 11:23:47 +0000 2015
552788030982221825,487630770,1367531,reply,rumours,Wed Jan 07 11:25:11 +0000 2015
552788140973625344,558164020,1367531,reply,rumours,Wed Jan 07 11:25:37 +0000 2015
552788190340608001,2157530853,36666554,reply,rumours,Wed Jan 07 11:25:49 +0000 2015
552789044716130304,169609704,1367531,reply,rumours,Wed Jan 07 11:29:13 +0000 2015
552791319706607616,167512844,1367531,reply,rumours,Wed Jan 07 11:38:15 +0000 2015
552794529393549312,16169629,1367531,reply,rumours,Wed Jan 07 11:51:00 +0000 2015
552796513899151360,2671784430,1367531,reply,rumours,Wed Jan 07 11:58:54 +0000 2015
552800866168606721,17094323,1367531,reply,rumours,Wed Jan 07 12:16:11 +0000 2015
552832345137352707,551580888,1367531,reply,rumours,Wed Jan 07 14:21:16 +0000 2015
555967515932000256,2913701404,2349295460,reply,rumours,Fri Jan 16 05:59:19 +0000 2015
552786099899494400,1367531,,tweet,rumours,Wed Jan 07 11:17:31 +0000 2015
552786582038933505,2691186956,64643056,reply,rumours,Wed Jan 07 11:19:26 +0000 2015
552786940421218305,830674884,64643056,reply,rumours,Wed Jan 07 11:20:51 +0000 2015
552786940576403456,2734598839,64643056,reply,rumours,Wed Jan 07 11:20:51 +0000 2015
552787245292204032,1100855744,830674884,reply,rumours,Wed Jan 07 11:22:04 +0000 2015
552787500767264768,1100855744,2691186956,reply,rumours,Wed Jan 07 11:23:05 +0000 2015
552787672268541952,362550270,64643056,reply,rumours,Wed Jan 07 11:23:46 +0000 2015
552787922055737345,248095178,64643056,reply,rumours,Wed Jan 07 11:24:45 +0000 2015
552787990833930240,105078752,64643056,reply,rumours,Wed Jan 07 11:25:01 +0000 2015
552788271328022529,31319544,64643056,reply,rumours,Wed Jan 07 11:26:08 +0000 2015
552789014898409475,1100855744,64643056,reply,rumours,Wed Jan 07 11:29:06 +0000 2015
552831767845928960,1382894354,64643056,reply,rumours,Wed Jan 07 14:18:59 +0000 2015
552907259873742848,2373783968,64643056,reply,rumours,Wed Jan 07 19:18:57 +0000 2015
552786361758265344,64643056,,tweet,rumours,Wed Jan 07 11:18:33 +0000 2015
552786962948440065,14544703,148653311,reply,rumours,Wed Jan 07 11:20:56 +0000 2015
552787275407695872,1602224485,148653311,reply,rumours,Wed Jan 07 11:22:11 +0000 2015
552787299550101506,35711113,148653311,reply,rumours,Wed Jan 07 11:22:17 +0000 2015
552787655436828672,434609176,148653311,reply,rumours,Wed Jan 07 11:23:42 +0000 2015
552787745374871553,2402692262,148653311,reply,rumours,Wed Jan 07 11:24:03 +0000 2015
552787802094448640,2209994712,148653311,reply,rumours,Wed Jan 07 11:24:16 +0000 2015
552787853193670656,2499739573,148653311,reply,rumours,Wed Jan 07 11:24:29 +0000 2015
552788018679918592,560501622,148653311,reply,rumours,Wed Jan 07 11:25:08 +0000 2015
552788435912495104,138142342,148653311,reply,rumours,Wed Jan 07 11:26:48 +0000 2015
552788440673038337,1045042717,148653311,reply,rumours,Wed Jan 07 11:26:49 +0000 2015
552788836577583106,16822707,138142342,reply,rumours,Wed Jan 07 11:28:23 +0000 2015
552797527754678273,1053543126,148653311,reply,rumours,Wed Jan 07 12:02:55 +0000 2015
552828951366623232,41277688,148653311,reply,rumours,Wed Jan 07 14:07:47 +0000 2015
552786818853113857,148653311,380648579,mention,rumours,Wed Jan 07 11:20:22 +0000 2015
552792363505295360,1480059168,17152053,reply,rumours,Wed Jan 07 11:42:24 +0000 2015
552787231468191744,17152053,,tweet,rumours,Wed Jan 07 11:22:00 +0000 2015
552791045474648064,1267085329,38142380,reply,rumours,Wed Jan 07 11:37:10 +0000 2015
552800128172847104,1267085329,2311818881,reply,rumours,Wed Jan 07 12:13:15 +0000 2015
552800364190519297,1267085329,2311818881,reply,rumours,Wed Jan 07 12:14:12 +0000 2015
552801034016677890,1267085329,2311818881,reply,rumours,Wed Jan 07 12:16:51 +0000 2015
552801599530479618,1267085329,2311818881,reply,rumours,Wed Jan 07 12:19:06 +0000 2015
552933629731827712,2311818881,1267085329,reply,rumours,Wed Jan 07 21:03:44 +0000 2015
552952341805404160,1267085329,2311818881,reply,rumours,Wed Jan 07 22:18:06 +0000 2015
552787544837197824,38142380,,tweet,rumours,Wed Jan 07 11:23:15 +0000 2015
552792672541216768,238038633,166109668,reply,rumours,Wed Jan 07 11:43:38 +0000 2015
552787878351474688,166109668,380648579,mention,rumours,Wed Jan 07 11:24:35 +0000 2015
552789160332111872,67251641,3108351,reply,rumours,Wed Jan 07 11:29:40 +0000 2015
552789455632089088,18826013,3108351,reply,rumours,Wed Jan 07 11:30:51 +0000 2015
552788396733906944,3108351,,tweet,rumours,Wed Jan 07 11:26:38 +0000 2015
552789198420594689,2704810752,5402612,reply,rumours,Wed Jan 07 11:29:49 +0000 2015
552789218951725056,1270339064,5402612,reply,rumours,Wed Jan 07 11:29:54 +0000 2015
552789250182111232,434563280,5402612,reply,rumours,Wed Jan 07 11:30:02 +0000 2015
552789464758501376,17215642,5402612,reply,rumours,Wed Jan 07 11:30:53 +0000 2015
552789591565299712,20548283,5402612,reply,rumours,Wed Jan 07 11:31:23 +0000 2015
552789620485013504,1270339064,5402612,reply,rumours,Wed Jan 07 11:31:30 +0000 2015
552789847665283072,20161032,5402612,reply,rumours,Wed Jan 07 11:32:24 +0000 2015
552790047762964480,61784730,2704810752,reply,rumours,Wed Jan 07 11:33:12 +0000 2015
552790380232855552,2777758020,5402612,reply,rumours,Wed Jan 07 11:34:31 +0000 2015
552790701441036288,2777758020,2777758020,reply,rumours,Wed Jan 07 11:35:48 +0000 2015
552790825370128385,96654457,5402612,reply,rumours,Wed Jan 07 11:36:17 +0000 2015
552790993880502272,407039471,5402612,reply,rumours,Wed Jan 07 11:36:57 +0000 2015
552791041729114112,21213776,20161032,reply,rumours,Wed Jan 07 11:37:09 +0000 2015
552791077938528256,1226130840,434563280,reply,rumours,Wed Jan 07 11:37:17 +0000 2015
552791110855430144,21213776,61784730,reply,rumours,Wed Jan 07 11:37:25 +0000 2015
552791355551150082,61784730,21213776,reply,rumours,Wed Jan 07 11:38:24 +0000 2015
552791397770596353,246103,407039471,reply,rumours,Wed Jan 07 11:38:34 +0000 2015
552791482466598912,2704810752,61784730,reply,rumours,Wed Jan 07 11:38:54 +0000 2015
552791920729423872,61784730,2704810752,reply,rumours,Wed Jan 07 11:40:38 +0000 2015
552792022302859264,61784730,2704810752,reply,rumours,Wed Jan 07 11:41:03 +0000 2015
552792274602840066,2704810752,61784730,reply,rumours,Wed Jan 07 11:42:03 +0000 2015
552792368496541696,21213776,61784730,reply,rumours,Wed Jan 07 11:42:25 +0000 2015
552792627343806464,2569102596,2777758020,reply,rumours,Wed Jan 07 11:43:27 +0000 2015
552793225392820224,575652263,2777758020,reply,rumours,Wed Jan 07 11:45:49 +0000 2015
552793468615929859,742764410,575652263,reply,rumours,Wed Jan 07 11:46:47 +0000 2015
552793644747747328,575652263,742764410,reply,rumours,Wed Jan 07 11:47:29 +0000 2015
552794026902966272,742764410,575652263,reply,rumours,Wed Jan 07 11:49:01 +0000 2015
552794503560843264,1397708275,61784730,reply,rumours,Wed Jan 07 11:50:54 +0000 2015
552794538839126016,575652263,742764410,reply,rumours,Wed Jan 07 11:51:03 +0000 2015
552794827835076609,1397708275,407039471,reply,rumours,Wed Jan 07 11:52:12 +0000 2015
552795074526838784,742764410,575652263,reply,rumours,Wed Jan 07 11:53:10 +0000 2015
552795413108260865,2569102596,742764410,reply,rumours,Wed Jan 07 11:54:31 +0000 2015
552795591898828800,575652263,742764410,reply,rumours,Wed Jan 07 11:55:14 +0000 2015
552796021940420608,742764410,575652263,reply,rumours,Wed Jan 07 11:56:56 +0000 2015
552796672615780352,575652263,742764410,reply,rumours,Wed Jan 07 11:59:31 +0000 2015
552797051193663491,2889479943,575652263,reply,rumours,Wed Jan 07 12:01:02 +0000 2015
552797434351714304,575652263,2889479943,reply,rumours,Wed Jan 07 12:02:33 +0000 2015
552797554773983233,742764410,2889479943,reply,rumours,Wed Jan 07 12:03:02 +0000 2015
552797609363271680,2569102596,2889479943,reply,rumours,Wed Jan 07 12:03:15 +0000 2015
552799704707502082,121229255,61784730,reply,rumours,Wed Jan 07 12:11:34 +0000 2015
552801943165599744,84236580,61784730,reply,rumours,Wed Jan 07 12:20:28 +0000 2015
552804353678274560,61784730,84236580,reply,rumours,Wed Jan 07 12:30:03 +0000 2015
552804515628720129,2704810752,84236580,reply,rumours,Wed Jan 07 12:30:41 +0000 2015
552805556390748160,350124933,2704810752,reply,rumours,Wed Jan 07 12:34:49 +0000 2015
552807295701499904,61784730,350124933,reply,rumours,Wed Jan 07 12:41:44 +0000 2015
552807449628254208,61784730,350124933,reply,rumours,Wed Jan 07 12:42:21 +0000 2015
552807766784761856,2704810752,350124933,reply,rumours,Wed Jan 07 12:43:36 +0000 2015
552808265172918272,61784730,350124933,reply,rumours,Wed Jan 07 12:45:35 +0000 2015
552808474397409280,756895062,1270339064,reply,rumours,Wed Jan 07 12:46:25 +0000 2015
552808926694367232,350124933,61784730,reply,rumours,Wed Jan 07 12:48:13 +0000 2015
552809778926616576,1270339064,756895062,reply,rumours,Wed Jan 07 12:51:36 +0000 2015
552809894341255168,61784730,350124933,reply,rumours,Wed Jan 07 12:52:04 +0000 2015
552817698217156609,2611157111,20161032,reply,rumours,Wed Jan 07 13:23:04 +0000 2015
552818089117503489,756895062,1270339064,reply,rumours,Wed Jan 07 13:24:37 +0000 2015
552818245154390017,1270339064,756895062,reply,rumours,Wed Jan 07 13:25:15 +0000 2015
552824013203210241,84236580,61784730,reply,rumours,Wed Jan 07 13:48:10 +0000 2015
552825084243877888,61784730,84236580,reply,rumours,Wed Jan 07 13:52:25 +0000 2015
552826651693035520,2704810752,84236580,reply,rumours,Wed Jan 07 13:58:39 +0000 2015
552843507111854080,20161032,2611157111,reply,rumours,Wed Jan 07 15:05:38 +0000 2015
552846769907060736,2611157111,20161032,reply,rumours,Wed Jan 07 15:18:35 +0000 2015
552788886355996672,5402612,,tweet,rumours,Wed Jan 07 11:28:35 +0000 2015
552789083211460608,117808491,20598137,reply,rumours,Wed Jan 07 11:29:22 +0000 2015
552789147606581248,117808491,20598137,reply,rumours,Wed Jan 07 11:29:37 +0000 2015
552789720540119040,240808845,117808491,reply,rumours,Wed Jan 07 11:31:54 +0000 2015
552790062778548224,534495411,20598137,reply,rumours,Wed Jan 07 11:33:15 +0000 2015
552790386092294144,1951870741,20598137,reply,rumours,Wed Jan 07 11:34:33 +0000 2015
552790446871945217,1951870741,20598137,reply,rumours,Wed Jan 07 11:34:47 +0000 2015
552792005559189504,2537978717,20598137,reply,rumours,Wed Jan 07 11:40:59 +0000 2015
552792919325671425,308212534,20598137,reply,rumours,Wed Jan 07 11:44:37 +0000 2015
552793167754715136,422208967,20598137,reply,rumours,Wed Jan 07 11:45:36 +0000 2015
552793839782862848,1656054320,20598137,reply,rumours,Wed Jan 07 11:48:16 +0000 2015
552794223263903744,250068634,117808491,reply,rumours,Wed Jan 07 11:49:47 +0000 2015
552794307632332800,198994106,2537978717,reply,rumours,Wed Jan 07 11:50:08 +0000 2015
552794594115870720,2537978717,198994106,reply,rumours,Wed Jan 07 11:51:16 +0000 2015
552794881601859584,2394045758,2537978717,reply,rumours,Wed Jan 07 11:52:24 +0000 2015
552795498349101057,2537978717,2394045758,reply,rumours,Wed Jan 07 11:54:51 +0000 2015
552795656235274240,216344987,2537978717,reply,rumours,Wed Jan 07 11:55:29 +0000 2015
552795850783854592,2394045758,2537978717,reply,rumours,Wed Jan 07 11:56:15 +0000 2015
552795971999252481,2537978717,216344987,reply,rumours,Wed Jan 07 11:56:44 +0000 2015
552796424266854400,2394045758,2537978717,reply,rumours,Wed Jan 07 11:58:32 +0000 2015
552796692995907584,216344987,2537978717,reply,rumours,Wed Jan 07 11:59:36 +0000 2015
552797099138748416,2537978717,216344987,reply,rumours,Wed Jan 07 12:01:13 +0000 2015
552797821188206592,2537978717,2394045758,reply,rumours,Wed Jan 07 12:04:05 +0000 2015
552798814344839168,422208967,250068634,reply,rumours,Wed Jan 07 12:08:02 +0000 2015
552801161128853504,2656739022,422208967,reply,rumours,Wed Jan 07 12:17:22 +0000 2015
552802165488877568,198994106,2537978717,reply,rumours,Wed Jan 07 12:21:21 +0000 2015
552802854453641216,2537978717,198994106,reply,rumours,Wed Jan 07 12:24:05 +0000 2015
552845605786378241,723773060,2537978717,reply,rumours,Wed Jan 07 15:13:58 +0000 2015
552788945017516032,20598137,,tweet,rumours,Wed Jan 07 11:28:49 +0000 2015
552789409729617920,2182840076,87416722,reply,rumours,Wed Jan 07 11:30:40 +0000 2015
552795782542548992,120782305,87416722,reply,rumours,Wed Jan 07 11:55:59 +0000 2015
552798326660141058,777548653,87416722,reply,rumours,Wed Jan 07 12:06:06 +0000 2015
552788947219533824,87416722,,tweet,rumours,Wed Jan 07 11:28:49 +0000 2015
552789636234625024,429054107,297325085,reply,rumours,Wed Jan 07 11:31:34 +0000 2015
552790720873259009,29829696,297325085,reply,rumours,Wed Jan 07 11:35:52 +0000 2015
552790809519874049,2466301080,297325085,reply,rumours,Wed Jan 07 11:36:14 +0000 2015
552792627679342592,636415876,297325085,reply,rumours,Wed Jan 07 11:43:27 +0000 2015
552794672356397056,1262536770,297325085,reply,rumours,Wed Jan 07 11:51:34 +0000 2015
552795391113322496,2343941361,297325085,reply,rumours,Wed Jan 07 11:54:26 +0000 2015
552789127792717826,297325085,,tweet,rumours,Wed Jan 07 11:29:33 +0000 2015
552789877243523073,264882189,6591312,reply,rumours,Wed Jan 07 11:32:31 +0000 2015
552790751986601984,14013202,6591312,reply,rumours,Wed Jan 07 11:36:00 +0000 2015
552791199967629312,2513308740,6591312,reply,rumours,Wed Jan 07 11:37:47 +0000 2015
552791234352521217,258730076,6591312,reply,rumours,Wed Jan 07 11:37:55 +0000 2015
552791375545372672,1618325365,6591312,reply,rumours,Wed Jan 07 11:38:28 +0000 2015
552791384176881665,16330790,6591312,reply,rumours,Wed Jan 07 11:38:31 +0000 2015
552791597482389505,22441656,6591312,reply,rumours,Wed Jan 07 11:39:21 +0000 2015
552791639304208384,407779393,16330790,reply,rumours,Wed Jan 07 11:39:31 +0000 2015
552791811849453568,211757224,6591312,reply,rumours,Wed Jan 07 11:40:12 +0000 2015
552792331590840320,5967972,16330790,reply,rumours,Wed Jan 07 11:42:16 +0000 2015
552792513648791552,337164050,6591312,reply,rumours,Wed Jan 07 11:43:00 +0000 2015
552792725095845890,1582265598,16330790,reply,rumours,Wed Jan 07 11:43:50 +0000 2015
552792896660070400,109982213,16330790,reply,rumours,Wed Jan 07 11:44:31 +0000 2015
552793483660910592,909990571,16330790,reply,rumours,Wed Jan 07 11:46:51 +0000 2015
552794340972843008,106376530,6591312,reply,rumours,Wed Jan 07 11:50:15 +0000 2015
552796715431231488,1566093012,2513308740,reply,rumours,Wed Jan 07 11:59:42 +0000 2015
552797134052134912,142088047,6591312,reply,rumours,Wed Jan 07 12:01:21 +0000 2015
552797948967677953,501824127,109982213,reply,rumours,Wed Jan 07 12:04:36 +0000 2015
552798191666864130,2513308740,1566093012,reply,rumours,Wed Jan 07 12:05:34 +0000 2015
552798532802211840,109982213,501824127,reply,rumours,Wed Jan 07 12:06:55 +0000 2015
552799296803061761,1566093012,2513308740,reply,rumours,Wed Jan 07 12:09:57 +0000 2015
